UserID,OrderID,OrderDate,PropertyID,ProductID,Quantity
390,807,02-05-2015,15,91,2
62,808,02-05-2015,16,24,3
251,809,03-05-2015,16,56,3
578,810,03-05-2015,6,78,3
947,811,03-05-2015,2,18,2
1033,812,03-05-2015,11,91,3
842,813,03-05-2015,19,25,1
679,814,03-05-2015,10,78,3
274,815,03-05-2015,18,11,2
1321,816,03-05-2015,5,61,3
625,817,03-05-2015,9,50,3
1126,818,03-05-2015,1,32,2
1229,819,04-05-2015,8,93,1
859,820,04-05-2015,14,44,3
181,821,04-05-2015,10,85,1
940,822,04-05-2015,14,33,1
166,823,04-05-2015,10,75,1
515,824,05-05-2015,3,75,3
514,825,05-05-2015,16,21,2
447,826,05-05-2015,11,77,2
334,827,05-05-2015,19,56,1
130,828,05-05-2015,11,66,3
1044,829,05-05-2015,8,93,2
436,830,06-05-2015,1,8,3
731,831,06-05-2015,17,20,2
340,832,06-05-2015,4,16,3
1094,833,06-05-2015,2,55,1
8,834,06-05-2015,9,64,2
476,835,06-05-2015,11,83,1
1276,836,06-05-2015,13,89,3
1384,837,06-05-2015,11,86,1
1191,838,06-05-2015,15,17,1
46,839,07-05-2015,10,18,3
202,840,07-05-2015,15,65,3
980,841,07-05-2015,7,50,1
496,842,07-05-2015,1,80,1
1071,843,08-05-2015,13,1,3
1164,844,08-05-2015,7,12,3
20,845,08-05-2015,18,74,1
747,846,08-05-2015,14,13,1
1408,847,08-05-2015,8,13,1
946,848,08-05-2015,17,64,1
490,849,08-05-2015,18,75,2
1028,850,08-05-2015,9,67,2
1336,851,08-05-2015,3,41,2
487,852,08-05-2015,8,93,2
454,853,09-05-2015,17,31,2
152,854,09-05-2015,13,60,1
14,855,09-05-2015,8,48,2
792,856,09-05-2015,20,27,1
1120,857,09-05-2015,12,88,3
878,858,09-05-2015,11,21,2
1124,859,09-05-2015,7,73,1
1173,860,10-05-2015,6,1,1
700,861,10-05-2015,8,43,1
925,862,10-05-2015,17,57,3
618,863,10-05-2015,12,47,2
464,864,10-05-2015,15,59,2
588,865,10-05-2015,17,29,2
87,866,11-05-2015,7,49,2
1127,867,11-05-2015,19,54,3
1021,868,11-05-2015,8,94,3
834,869,11-05-2015,18,54,2
949,870,11-05-2015,5,5,3
623,871,11-05-2015,20,57,1
1126,872,11-05-2015,13,27,1
54,873,11-05-2015,6,90,2
1331,874,12-05-2015,4,8,3
616,875,12-05-2015,9,22,1
153,876,12-05-2015,15,93,3
659,877,12-05-2015,13,6,2
109,878,12-05-2015,14,15,2
1236,879,12-05-2015,7,86,1
887,880,12-05-2015,2,66,1
59,881,12-05-2015,2,10,3
274,882,12-05-2015,2,4,3
602,883,13-05-2015,19,79,2
1359,884,13-05-2015,1,87,2
136,885,13-05-2015,7,6,2
350,886,13-05-2015,12,73,1
1270,887,13-05-2015,14,59,3
1035,888,13-05-2015,8,58,1
415,889,13-05-2015,6,12,3
1113,890,14-05-2015,6,37,1
390,891,14-05-2015,16,56,2
917,892,14-05-2015,8,48,1
1149,893,14-05-2015,15,16,1
1037,894,14-05-2015,3,7,2
898,895,14-05-2015,12,3,2
1101,896,14-05-2015,19,79,3
1017,897,14-05-2015,14,44,3
1369,898,15-05-2015,14,33,3
543,899,15-05-2015,3,24,1
33,900,15-05-2015,8,6,2
843,901,16-05-2015,7,82,3
1279,902,16-05-2015,2,5,1
1189,903,16-05-2015,16,70,2
732,904,16-05-2015,11,55,3
55,905,16-05-2015,9,60,1
1334,906,16-05-2015,6,75,3
312,907,17-05-2015,16,26,1
783,908,17-05-2015,5,33,1
767,909,17-05-2015,18,8,2
590,910,17-05-2015,7,22,3
787,911,17-05-2015,3,12,3
403,912,17-05-2015,10,5,1
122,913,18-05-2015,13,84,1
38,914,18-05-2015,7,59,2
1109,915,18-05-2015,20,92,1
1002,916,18-05-2015,9,88,3
1227,917,19-05-2015,9,93,1
184,918,19-05-2015,4,52,2
825,919,19-05-2015,16,35,2
345,920,19-05-2015,6,43,2
412,921,19-05-2015,20,36,3
974,922,19-05-2015,3,90,2
741,923,19-05-2015,13,42,2
634,924,19-05-2015,12,12,3
617,925,19-05-2015,15,24,2
1265,926,20-05-2015,8,80,3
452,927,20-05-2015,10,40,2
1230,928,20-05-2015,3,33,1
105,929,20-05-2015,7,44,3
1439,930,20-05-2015,11,46,1
438,931,20-05-2015,11,45,3
1322,932,20-05-2015,2,4,3
839,933,21-05-2015,11,67,2
987,934,21-05-2015,16,51,1
623,935,21-05-2015,17,76,2
763,936,21-05-2015,2,26,3
407,937,21-05-2015,4,12,3
9,938,22-05-2015,3,47,3
30,939,22-05-2015,3,85,1
52,940,22-05-2015,10,52,1
136,941,22-05-2015,15,56,1
410,942,22-05-2015,13,90,3
287,943,23-05-2015,20,61,2
133,944,23-05-2015,11,86,1
654,945,23-05-2015,10,78,2
1170,946,23-05-2015,9,55,3
1431,947,23-05-2015,12,89,3
67,948,23-05-2015,4,52,2
597,949,23-05-2015,3,12,2
1241,950,23-05-2015,17,74,1
153,951,23-05-2015,3,3,1
985,952,24-05-2015,1,60,2
130,953,24-05-2015,18,51,1
1080,954,24-05-2015,10,27,2
623,955,24-05-2015,8,55,1
833,956,24-05-2015,13,42,3
1376,957,25-05-2015,14,40,1
1404,958,25-05-2015,5,60,1
214,959,25-05-2015,2,5,2
1432,960,25-05-2015,13,57,2
810,961,25-05-2015,16,8,2
871,962,25-05-2015,7,82,2
168,963,25-05-2015,16,47,3
1308,964,25-05-2015,20,79,2
1232,965,26-05-2015,13,88,2
192,966,26-05-2015,18,12,2
318,967,26-05-2015,2,8,3
1110,968,26-05-2015,18,92,1
763,969,26-05-2015,3,25,2
1287,970,26-05-2015,10,60,1
1236,971,26-05-2015,10,53,3
1433,972,26-05-2015,4,47,1
706,973,26-05-2015,9,24,2
1345,974,27-05-2015,5,57,2
315,975,27-05-2015,14,46,2
1259,976,27-05-2015,9,2,3
989,977,27-05-2015,11,93,2
844,978,27-05-2015,2,53,1
827,979,28-05-2015,13,14,1
1448,980,28-05-2015,2,68,2
677,981,28-05-2015,17,62,3
316,982,28-05-2015,6,45,1
24,983,28-05-2015,19,70,3
651,984,28-05-2015,17,4,1
666,985,28-05-2015,13,12,3
440,986,28-05-2015,13,94,3
562,987,29-05-2015,12,5,2
842,988,29-05-2015,12,90,2
836,989,29-05-2015,9,51,3
250,990,29-05-2015,11,7,1
1255,991,29-05-2015,18,46,3
844,992,29-05-2015,19,43,2
1196,993,29-05-2015,9,58,1
1109,994,29-05-2015,19,86,1
1169,995,30-05-2015,6,37,3
159,996,30-05-2015,18,82,3
1437,997,30-05-2015,20,79,3
48,998,30-05-2015,20,91,1
1122,999,30-05-2015,17,64,3
91,1000,30-05-2015,4,23,3
738,1001,30-05-2015,15,37,1
535,1002,30-05-2015,8,45,3
1442,1003,30-05-2015,5,24,3
1244,1004,30-05-2015,3,7,1
811,1005,30-05-2015,16,52,1
354,1006,31-05-2015,6,54,1
440,1007,31-05-2015,12,91,2
1388,1008,31-05-2015,20,38,1
789,1009,31-05-2015,7,45,1
1193,1010,31-05-2015,6,79,1
1325,1011,31-05-2015,10,11,2
115,1012,31-05-2015,15,24,1
300,1013,01-06-2015,14,39,1
78,1014,01-06-2015,2,13,3
685,1015,01-06-2015,5,44,2
373,1016,01-06-2015,1,19,2
1028,1017,01-06-2015,3,31,2
1155,1018,01-06-2015,19,1,2
859,1019,01-06-2015,17,20,2
614,1020,01-06-2015,8,32,3
231,1021,02-06-2015,9,6,3
264,1022,02-06-2015,11,64,2
1325,1023,02-06-2015,11,49,3
1395,1024,02-06-2015,8,67,2
977,1025,02-06-2015,2,6,2
623,1026,02-06-2015,7,19,2
818,1027,02-06-2015,9,66,2
739,1028,02-06-2015,9,70,1
676,1029,02-06-2015,12,39,3
104,1030,02-06-2015,13,62,1
947,1031,03-06-2015,17,80,3
716,1032,03-06-2015,16,89,1
145,1033,03-06-2015,11,11,2
614,1034,03-06-2015,10,26,2
199,1035,03-06-2015,8,60,1
1076,1036,03-06-2015,1,85,3
99,1037,03-06-2015,7,47,2
522,1038,03-06-2015,8,72,3
1308,1039,04-06-2015,12,2,3
1199,1040,04-06-2015,17,67,2
1345,1041,04-06-2015,14,73,2
1165,1042,04-06-2015,7,79,3
1242,1043,04-06-2015,15,3,2
1385,1044,04-06-2015,19,7,2
914,1045,04-06-2015,20,39,2
984,1046,04-06-2015,4,94,3
428,1047,04-06-2015,15,37,2
841,1048,05-06-2015,9,86,1
403,1049,05-06-2015,5,40,2
175,1050,05-06-2015,10,16,2
421,1051,05-06-2015,4,79,3
547,1052,05-06-2015,6,57,1
1082,1053,05-06-2015,12,1,1
357,1054,05-06-2015,14,66,1
1175,1055,05-06-2015,7,60,3
987,1056,05-06-2015,16,62,1
438,1057,06-06-2015,11,35,2
1388,1058,06-06-2015,7,89,2
1217,1059,07-06-2015,2,9,2
954,1060,07-06-2015,15,30,2
667,1061,07-06-2015,1,49,2
295,1062,07-06-2015,11,55,1
428,1063,07-06-2015,17,88,1
1007,1064,08-06-2015,8,6,3
646,1065,08-06-2015,15,26,2
264,1066,08-06-2015,6,87,1
227,1067,09-06-2015,10,36,3
701,1068,09-06-2015,17,81,1
780,1069,09-06-2015,19,54,1
1429,1070,09-06-2015,20,24,3
48,1071,09-06-2015,7,20,3
912,1072,09-06-2015,4,48,3
886,1073,09-06-2015,1,41,1
522,1074,09-06-2015,11,74,3
1004,1075,10-06-2015,7,26,3
553,1076,10-06-2015,15,9,2
85,1077,10-06-2015,4,4,1
64,1078,10-06-2015,16,37,3
814,1079,10-06-2015,19,38,1
174,1080,11-06-2015,16,50,2
142,1081,11-06-2015,18,86,1
664,1082,11-06-2015,2,18,1
168,1083,11-06-2015,15,2,3
1123,1084,11-06-2015,11,87,1
880,1085,11-06-2015,9,62,2
372,1086,11-06-2015,8,1,3
125,1087,12-06-2015,18,7,2
616,1088,12-06-2015,10,37,1
1320,1089,12-06-2015,6,33,3
669,1090,12-06-2015,16,14,2
828,1091,13-06-2015,20,79,1
195,1092,13-06-2015,14,7,3
213,1093,13-06-2015,20,30,2
453,1094,13-06-2015,10,79,2
496,1095,13-06-2015,14,38,1
334,1096,13-06-2015,17,82,1
766,1097,13-06-2015,13,34,1
24,1098,14-06-2015,12,72,3
23,1099,14-06-2015,13,3,1
748,1100,14-06-2015,4,30,2
49,1101,14-06-2015,15,57,2
1195,1102,14-06-2015,7,39,3
175,1103,14-06-2015,18,60,2
695,1104,14-06-2015,3,24,3
984,1105,14-06-2015,20,15,2
897,1106,14-06-2015,9,61,3
923,1107,15-06-2015,12,19,2
37,1108,15-06-2015,12,54,1
1033,1109,15-06-2015,17,54,2
316,1110,16-06-2015,11,4,1
1245,1111,16-06-2015,19,15,3
1339,1112,16-06-2015,10,54,3
32,1113,16-06-2015,13,14,3
244,1114,16-06-2015,12,27,1
443,1115,16-06-2015,11,18,2
1165,1116,16-06-2015,6,31,1
806,1117,17-06-2015,14,85,2
749,1118,17-06-2015,9,13,3
126,1119,17-06-2015,18,51,2
394,1120,17-06-2015,12,7,2
200,1121,17-06-2015,16,6,2
654,1122,17-06-2015,16,18,1
1163,1123,18-06-2015,17,10,3
1104,1124,18-06-2015,16,77,1
942,1125,18-06-2015,13,81,3
130,1126,18-06-2015,5,49,2
869,1127,18-06-2015,12,13,1
798,1128,18-06-2015,19,3,1
656,1129,18-06-2015,2,7,3
1078,1130,18-06-2015,7,69,3
1227,1131,18-06-2015,7,80,3
35,1132,18-06-2015,16,24,1
496,1133,18-06-2015,5,79,3
753,1134,18-06-2015,9,91,2
77,1135,19-06-2015,15,77,2
334,1136,19-06-2015,14,59,3
65,1137,19-06-2015,17,61,3
106,1138,19-06-2015,3,72,2
165,1139,19-06-2015,5,35,3
721,1140,19-06-2015,16,14,3
660,1141,19-06-2015,3,61,1
667,1142,20-06-2015,6,63,2
596,1143,20-06-2015,15,22,3
1278,1144,20-06-2015,4,94,2
738,1145,20-06-2015,14,34,3
153,1146,20-06-2015,16,17,3
354,1147,20-06-2015,13,80,1
846,1148,20-06-2015,15,80,2
539,1149,20-06-2015,15,56,2
1402,1150,20-06-2015,6,25,2
663,1151,21-06-2015,7,37,2
246,1152,21-06-2015,17,87,1
64,1153,21-06-2015,17,74,3
821,1154,21-06-2015,5,60,3
277,1155,21-06-2015,13,12,1
1204,1156,21-06-2015,5,78,1
691,1157,21-06-2015,5,73,2
950,1158,21-06-2015,6,9,1
1018,1159,22-06-2015,16,29,1
540,1160,22-06-2015,16,19,1
803,1161,22-06-2015,2,34,2
696,1162,22-06-2015,1,43,3
49,1163,22-06-2015,17,33,3
1009,1164,23-06-2015,6,50,3
397,1165,23-06-2015,1,49,3
1270,1166,23-06-2015,17,46,1
259,1167,23-06-2015,10,67,2
562,1168,24-06-2015,7,36,2
1049,1169,24-06-2015,20,62,1
497,1170,24-06-2015,12,91,2
855,1171,24-06-2015,1,31,2
51,1172,24-06-2015,4,6,2
1021,1173,24-06-2015,8,33,2
234,1174,24-06-2015,16,34,1
967,1175,24-06-2015,3,12,3
58,1176,24-06-2015,18,16,2
904,1177,25-06-2015,7,47,3
441,1178,25-06-2015,5,48,2
1257,1179,25-06-2015,10,86,3
1033,1180,25-06-2015,17,28,1
304,1181,25-06-2015,7,42,2
17,1182,25-06-2015,19,61,3
1264,1183,25-06-2015,6,86,2
508,1184,26-06-2015,17,61,1
1209,1185,26-06-2015,18,64,3
155,1186,26-06-2015,7,46,1
871,1187,26-06-2015,5,81,3
1383,1188,26-06-2015,19,6,3
582,1189,26-06-2015,7,69,2
653,1190,26-06-2015,1,53,3
451,1191,27-06-2015,7,48,1
1269,1192,27-06-2015,7,74,2
1237,1193,27-06-2015,15,16,1
351,1194,27-06-2015,19,11,2
1379,1195,27-06-2015,8,75,3
881,1196,27-06-2015,13,71,3
216,1197,28-06-2015,12,77,1
1309,1198,28-06-2015,15,57,3
490,1199,28-06-2015,11,27,1
855,1200,28-06-2015,16,51,3
122,1201,28-06-2015,8,15,2
1315,1202,28-06-2015,11,42,3
583,1203,28-06-2015,20,44,1
910,1204,28-06-2015,20,78,2
709,1205,29-06-2015,2,53,2
725,1206,29-06-2015,4,27,2
79,1207,29-06-2015,5,5,1
1185,1208,29-06-2015,13,77,3
750,1209,29-06-2015,5,51,1
144,1210,29-06-2015,13,6,2
620,1211,30-06-2015,1,58,1
1405,1212,30-06-2015,2,49,3
1121,1213,30-06-2015,15,46,3
1389,1214,30-06-2015,7,51,2
710,1215,30-06-2015,8,49,1
1045,1216,30-06-2015,9,46,3
1152,1217,30-06-2015,20,81,2
146,1218,30-06-2015,16,44,3
1236,1219,30-06-2015,20,49,3
1453,1220,30-06-2015,8,21,1
692,1221,01-07-2015,1,94,3
1431,1222,01-07-2015,4,2,2
176,1223,01-07-2015,1,45,2
639,1224,01-07-2015,9,41,1
874,1225,02-07-2015,3,85,1
736,1226,02-07-2015,4,5,2
636,1227,02-07-2015,9,8,2
258,1228,02-07-2015,10,55,3
1359,1229,03-07-2015,14,59,2
1358,1230,03-07-2015,19,30,1
820,1231,03-07-2015,2,28,1
691,1232,03-07-2015,8,56,2
1239,1233,04-07-2015,8,46,2
709,1234,04-07-2015,18,62,2
83,1235,04-07-2015,15,13,3
896,1236,04-07-2015,10,60,2
1311,1237,04-07-2015,16,92,1
1013,1238,04-07-2015,11,71,2
317,1239,04-07-2015,2,89,3
16,1240,04-07-2015,10,57,3
493,1241,04-07-2015,14,45,2
892,1242,05-07-2015,6,50,1
881,1243,05-07-2015,19,29,2
1277,1244,05-07-2015,13,93,3
1248,1245,05-07-2015,18,91,2
1037,1246,05-07-2015,14,75,1
1196,1247,05-07-2015,4,79,2
873,1248,05-07-2015,9,90,1
44,1249,06-07-2015,16,44,2
614,1250,06-07-2015,19,11,1
1334,1251,06-07-2015,17,71,2
277,1252,06-07-2015,18,66,2
290,1253,07-07-2015,18,68,1
603,1254,07-07-2015,19,84,1
461,1255,07-07-2015,20,53,1
531,1256,07-07-2015,13,21,3
1037,1257,07-07-2015,10,58,3
1345,1258,08-07-2015,1,31,3
364,1259,08-07-2015,20,9,1
949,1260,08-07-2015,7,76,2
838,1261,08-07-2015,5,51,2
799,1262,08-07-2015,17,43,2
1379,1263,08-07-2015,17,65,3
1383,1264,08-07-2015,19,64,3
950,1265,08-07-2015,3,44,3
715,1266,08-07-2015,11,60,3
698,1267,09-07-2015,9,45,1
472,1268,09-07-2015,7,26,2
1099,1269,09-07-2015,6,43,1
1123,1270,09-07-2015,1,43,1
304,1271,09-07-2015,16,20,3
494,1272,09-07-2015,6,73,2
181,1273,09-07-2015,3,74,2
1333,1274,09-07-2015,12,61,2
1101,1275,10-07-2015,20,50,1
1276,1276,10-07-2015,20,67,2
1424,1277,10-07-2015,13,5,2
326,1278,10-07-2015,17,91,1
142,1279,10-07-2015,4,47,2
914,1280,10-07-2015,8,12,3
364,1281,10-07-2015,13,57,3
160,1282,10-07-2015,19,47,2
467,1283,10-07-2015,14,69,2
477,1284,10-07-2015,17,10,2
643,1285,10-07-2015,14,63,2
738,1286,10-07-2015,15,59,1
1410,1287,11-07-2015,10,57,2
851,1288,11-07-2015,16,62,2
973,1289,11-07-2015,17,46,3
979,1290,11-07-2015,2,60,1
125,1291,11-07-2015,1,23,2
512,1292,11-07-2015,11,1,3
900,1293,11-07-2015,19,70,2
541,1294,11-07-2015,8,10,3
1345,1295,11-07-2015,17,68,3
1232,1296,11-07-2015,9,71,1
408,1297,12-07-2015,6,70,1
524,1298,12-07-2015,1,93,2
357,1299,12-07-2015,20,43,2
784,1300,12-07-2015,9,58,3
1164,1301,12-07-2015,18,42,1
982,1302,12-07-2015,14,94,1
1135,1303,13-07-2015,4,24,3
789,1304,13-07-2015,14,87,1
248,1305,13-07-2015,20,79,1
1101,1306,13-07-2015,16,19,3
1104,1307,13-07-2015,3,3,1
976,1308,13-07-2015,16,21,2
1384,1309,13-07-2015,17,72,2
1122,1310,13-07-2015,7,29,3
190,1311,13-07-2015,1,6,3
643,1312,14-07-2015,11,39,1
122,1313,14-07-2015,11,77,3
865,1314,14-07-2015,10,88,1
460,1315,14-07-2015,4,44,3
953,1316,14-07-2015,15,70,1
843,1317,14-07-2015,9,8,1
74,1318,14-07-2015,17,64,3
1161,1319,15-07-2015,13,83,1
1115,1320,15-07-2015,4,3,2
733,1321,15-07-2015,7,20,3
125,1322,15-07-2015,9,81,3
1296,1323,15-07-2015,6,89,3
140,1324,16-07-2015,20,91,2
446,1325,16-07-2015,19,4,1
160,1326,16-07-2015,4,32,2
501,1327,16-07-2015,20,1,2
1124,1328,17-07-2015,20,13,1
514,1329,17-07-2015,18,6,1
1079,1330,17-07-2015,1,63,2
255,1331,17-07-2015,1,40,3
376,1332,17-07-2015,8,5,3
833,1333,17-07-2015,6,39,2
1066,1334,18-07-2015,9,62,2
622,1335,18-07-2015,14,1,1
1026,1336,18-07-2015,2,57,1
1361,1337,18-07-2015,5,26,2
56,1338,18-07-2015,1,84,2
1163,1339,18-07-2015,18,60,2
603,1340,18-07-2015,1,47,1
60,1341,19-07-2015,13,9,3
455,1342,19-07-2015,20,3,2
992,1343,19-07-2015,7,31,3
273,1344,19-07-2015,19,32,1
1359,1345,19-07-2015,9,48,3
922,1346,19-07-2015,9,62,3
445,1347,19-07-2015,9,35,1
318,1348,19-07-2015,1,34,3
1412,1349,19-07-2015,16,2,2
1021,1350,20-07-2015,5,21,3
1397,1351,20-07-2015,12,29,2
377,1352,20-07-2015,20,13,1
901,1353,20-07-2015,19,12,3
90,1354,21-07-2015,7,31,3
809,1355,21-07-2015,14,32,1
579,1356,21-07-2015,6,38,1
1155,1357,21-07-2015,4,22,1
352,1358,21-07-2015,10,87,2
789,1359,21-07-2015,11,26,2
763,1360,21-07-2015,1,22,1
336,1361,21-07-2015,10,54,1
787,1362,21-07-2015,1,24,1
645,1363,22-07-2015,19,49,3
892,1364,22-07-2015,13,19,3
1200,1365,22-07-2015,16,2,1
344,1366,22-07-2015,9,29,3
359,1367,22-07-2015,15,87,3
1235,1368,22-07-2015,10,42,2
41,1369,22-07-2015,3,50,1
1018,1370,22-07-2015,4,82,1
1311,1371,23-07-2015,11,76,2
10,1372,23-07-2015,20,19,3
76,1373,23-07-2015,3,89,2
980,1374,23-07-2015,1,11,3
1376,1375,23-07-2015,12,56,2
544,1376,23-07-2015,16,59,3
796,1377,23-07-2015,17,94,2
1353,1378,23-07-2015,14,41,3
884,1379,23-07-2015,10,44,3
358,1380,23-07-2015,15,17,1
1188,1381,24-07-2015,5,17,1
428,1382,24-07-2015,7,24,1
771,1383,24-07-2015,20,1,1
1057,1384,24-07-2015,2,94,3
360,1385,24-07-2015,4,63,1
500,1386,24-07-2015,1,87,2
196,1387,25-07-2015,11,65,1
557,1388,25-07-2015,3,57,3
575,1389,25-07-2015,7,15,2
958,1390,25-07-2015,5,84,2
1359,1391,25-07-2015,8,65,3
187,1392,25-07-2015,13,87,3
639,1393,25-07-2015,4,18,1
768,1394,25-07-2015,14,85,1
534,1395,26-07-2015,7,94,3
124,1396,26-07-2015,6,54,2
1049,1397,26-07-2015,12,62,1
874,1398,26-07-2015,5,14,2
372,1399,26-07-2015,19,1,2
268,1400,26-07-2015,19,47,3
1100,1401,26-07-2015,19,64,3
826,1402,27-07-2015,20,40,3
1024,1403,27-07-2015,6,94,2
543,1404,27-07-2015,2,25,2
1156,1405,27-07-2015,19,70,2
441,1406,27-07-2015,11,28,1
82,1407,27-07-2015,12,5,3
866,1408,27-07-2015,13,42,3
997,1409,27-07-2015,3,21,2
228,1410,27-07-2015,9,49,1
188,1411,28-07-2015,9,53,2
97,1412,28-07-2015,6,58,1
193,1413,28-07-2015,11,77,3
1128,1414,29-07-2015,10,65,2
872,1415,29-07-2015,7,36,1
1104,1416,29-07-2015,17,84,3
1287,1417,29-07-2015,14,81,1
1133,1418,29-07-2015,11,84,3
1317,1419,29-07-2015,16,17,2
690,1420,29-07-2015,13,51,2
46,1421,30-07-2015,9,78,3
522,1422,30-07-2015,4,45,1
334,1423,30-07-2015,11,49,3
1088,1424,30-07-2015,2,90,2
247,1425,30-07-2015,4,21,1
865,1426,30-07-2015,4,30,3
1011,1427,30-07-2015,3,79,1
848,1428,31-07-2015,18,82,3
308,1429,31-07-2015,4,15,1
995,1430,31-07-2015,11,51,3
1069,1431,31-07-2015,2,88,1
468,1432,31-07-2015,10,68,1
737,1433,01-08-2015,6,78,3
321,1434,01-08-2015,13,65,3
1332,1435,01-08-2015,10,17,2
827,1436,01-08-2015,20,59,2
1088,1437,01-08-2015,4,20,1
250,1438,01-08-2015,6,32,2
1435,1439,02-08-2015,6,92,2
1067,1440,02-08-2015,6,75,2
429,1441,03-08-2015,17,70,1
1126,1442,03-08-2015,17,91,3
279,1443,03-08-2015,19,27,2
379,1444,03-08-2015,17,74,3
950,1445,03-08-2015,13,19,2
22,1446,04-08-2015,16,31,1
515,1447,04-08-2015,15,11,2
203,1448,04-08-2015,6,5,1
932,1449,04-08-2015,15,70,2
609,1450,05-08-2015,11,16,1
981,1451,05-08-2015,1,18,1
1319,1452,05-08-2015,13,79,3
103,1453,05-08-2015,20,29,3
246,1454,05-08-2015,6,87,2
1262,1455,05-08-2015,16,72,2
1046,1456,05-08-2015,20,29,1
863,1457,05-08-2015,8,90,3
1326,1458,05-08-2015,19,87,1
26,1459,06-08-2015,6,15,1
1403,1460,06-08-2015,11,91,3
249,1461,06-08-2015,4,12,1
1384,1462,06-08-2015,8,31,3
139,1463,06-08-2015,20,61,2
864,1464,06-08-2015,7,41,3
817,1465,06-08-2015,20,27,3
249,1466,06-08-2015,9,70,1
670,1467,07-08-2015,14,52,2
616,1468,07-08-2015,20,4,3
1015,1469,07-08-2015,17,49,3
419,1470,07-08-2015,11,16,1
17,1471,08-08-2015,13,8,3
643,1472,08-08-2015,2,38,1
325,1473,08-08-2015,19,47,2
608,1474,08-08-2015,15,3,3
470,1475,08-08-2015,12,20,2
216,1476,08-08-2015,5,66,2
754,1477,08-08-2015,3,54,3
1384,1478,09-08-2015,12,55,2
398,1479,09-08-2015,8,45,3
118,1480,09-08-2015,5,79,3
17,1481,09-08-2015,18,10,1
790,1482,10-08-2015,20,39,1
589,1483,10-08-2015,2,69,2
886,1484,10-08-2015,1,1,2
1426,1485,10-08-2015,17,87,1
314,1486,10-08-2015,14,52,1
834,1487,10-08-2015,8,2,3
615,1488,10-08-2015,20,18,3
985,1489,10-08-2015,3,84,2
361,1490,10-08-2015,6,55,1
174,1491,11-08-2015,9,49,3
661,1492,11-08-2015,12,79,1
1378,1493,11-08-2015,17,28,3
1054,1494,11-08-2015,13,8,2
19,1495,11-08-2015,10,5,3
295,1496,11-08-2015,3,83,2
751,1497,11-08-2015,16,54,2
870,1498,11-08-2015,16,65,2
1384,1499,11-08-2015,19,75,1
1381,1500,11-08-2015,14,65,1
1354,1501,12-08-2015,18,21,1
968,1502,12-08-2015,13,3,3
413,1503,12-08-2015,6,54,2
1133,1504,12-08-2015,9,76,1
847,1505,12-08-2015,6,38,3
979,1506,12-08-2015,17,77,1
460,1507,12-08-2015,18,60,2
188,1508,12-08-2015,6,33,2
594,1509,12-08-2015,10,59,2
1172,1510,12-08-2015,17,78,1
1043,1511,12-08-2015,1,54,1
514,1512,13-08-2015,6,50,3
130,1513,13-08-2015,5,82,3
1409,1514,13-08-2015,11,45,1
1335,1515,13-08-2015,7,40,3
790,1516,13-08-2015,12,30,3
1056,1517,13-08-2015,14,86,2
1432,1518,13-08-2015,7,53,3
165,1519,13-08-2015,12,19,3
666,1520,13-08-2015,1,4,3
656,1521,13-08-2015,5,30,2
367,1522,14-08-2015,19,55,2
266,1523,14-08-2015,4,16,1
890,1524,14-08-2015,11,11,2
1187,1525,14-08-2015,3,82,3
634,1526,14-08-2015,14,78,2
398,1527,14-08-2015,1,7,3
1029,1528,14-08-2015,8,72,3
1340,1529,14-08-2015,18,78,1
1336,1530,15-08-2015,19,52,2
1041,1531,15-08-2015,20,52,3
953,1532,15-08-2015,1,85,3
686,1533,15-08-2015,8,10,2
1361,1534,15-08-2015,18,31,1
779,1535,15-08-2015,13,91,1
1131,1536,15-08-2015,12,19,2
409,1537,15-08-2015,2,41,2
434,1538,15-08-2015,6,32,3
740,1539,16-08-2015,16,94,2
1261,1540,16-08-2015,20,6,1
1218,1541,16-08-2015,15,48,2
678,1542,16-08-2015,6,17,2
1384,1543,16-08-2015,18,75,1
1299,1544,16-08-2015,5,45,1
1183,1545,16-08-2015,1,61,3
179,1546,16-08-2015,20,70,1
456,1547,16-08-2015,20,60,2
1227,1548,16-08-2015,1,38,3
1448,1549,16-08-2015,14,25,1
1138,1550,16-08-2015,6,41,1
1089,1551,17-08-2015,3,93,1
1079,1552,17-08-2015,11,35,2
765,1553,17-08-2015,10,74,2
148,1554,17-08-2015,2,52,3
930,1555,17-08-2015,2,1,3
1123,1556,17-08-2015,14,31,1
1330,1557,17-08-2015,20,14,1
33,1558,17-08-2015,16,52,2
1376,1559,17-08-2015,19,13,3
938,1560,17-08-2015,1,76,2
600,1561,18-08-2015,1,92,2
1291,1562,18-08-2015,4,79,2
289,1563,18-08-2015,7,14,3
858,1564,18-08-2015,10,1,1
1199,1565,18-08-2015,2,9,3
256,1566,18-08-2015,6,88,1
158,1567,18-08-2015,18,80,2
403,1568,18-08-2015,2,31,3
1402,1569,18-08-2015,13,33,2
721,1570,19-08-2015,17,18,1
29,1571,19-08-2015,10,87,3
356,1572,19-08-2015,3,49,2
297,1573,19-08-2015,20,87,3
106,1574,19-08-2015,19,25,3
1289,1575,19-08-2015,1,37,2
620,1576,20-08-2015,14,45,3
315,1577,20-08-2015,6,79,1
271,1578,20-08-2015,7,6,3
18,1579,20-08-2015,17,27,2
